"","...1","...2","...3","...4","date","tweet","word","source_file","masked_tweet","logp.jewish","logp.israeli","norm.logp.israeli","norm.logp.jewish","diff"
"64",64,64,71,144,2023-10-09,"We can’t defeat ethnonationalism in isolation or without internationalism. There will be no victory in Palestine, Armenia or Haiti without the defeat of the BJP in India, the toppling of zionist sellouts throughout the Arab world, and obviously the overthrow of the United States.","zionist","scraped_tweets_zionist_45092.json","We can’t defeat ethnonationalism in isolation or without internationalism. There will be no victory in Palestine, Armenia or Haiti without the defeat of the BJP in India, the toppling of <mask> sellouts throughout the Arab world, and obviously the overthrow of the United States.",-5.07535561102308,-4.73657817971879,0.170688268392747,-1.6961942091327,-1.86688247752544
"65",65,65,72,145,2023-10-09,"(left) Here you see someone speaking against Hamas 

Saying when you target women and children you lose all sympathy

(Right) here you see a Zionist justifying killing babies in Palestine 

__ 

I’m old enough to remember when killing  &  wasn’t cool. Call me lame if you must","zionist","scraped_tweets_zionist_45092.json","(left) Here you see someone speaking against Hamas 

Saying when you target women and children you lose all sympathy

(Right) here you see a <mask> justifying killing babies in Palestine 

__ 

I’m old enough to remember when killing  &  wasn’t cool. Call me lame if you must",-3.46881767677267,-6.6909466994978,-1.78368025138626,-0.089656274882286,1.69402397650398
"66",66,66,73,146,2023-10-09,"the way zionist are working overtime to spread misinformation about what happening in palestine is wild. theyre literally using videos and photos of THEIR OWN war crime against palestine and saying that palestine is doing it to them. the jokes write themselves","zionist","scraped_tweets_zionist_45092.json","the way <mask> are working overtime to spread misinformation about what happening in palestine is wild. theyre literally using videos and photos of THEIR OWN war crime against palestine and saying that palestine is doing it to them. the jokes write themselves",-5.6225794259209,-8.48310645082227,-3.57584000271073,-2.24341802403052,1.33242197868022
"67",67,67,74,147,2023-10-09,"Friendly reminder that the modern Zionist would consider their own founders self hating antisemites","zionist","scraped_tweets_zionist_45092.json","Friendly reminder that the modern <mask> would consider their own founders self hating antisemites",-3.65941382348069,-6.36096692969025,-1.45370048157871,-0.280252421590306,1.17344805998841
"68",68,68,75,150,2023-10-09,"Teach your children that Palestine is occupied, that Masjid al-ʾAqṣā is held captive, that the Zionist entity is an enemy, that resistance is an honor, and that there is no state called Israel.","zionist","scraped_tweets_zionist_45092.json","Teach your children that Palestine is occupied, that Masjid al-ʾAqṣā is held captive, that the <mask> entity is an enemy, that resistance is an honor, and that there is no state called Israel.",-4.58126243618144,-2.28398077334487,2.62328567476667,-1.20210103429106,-3.82538670905772
"69",69,69,76,156,2023-10-10,"The Third World War must be fomented by taking advantage of the differences caused by the 'agentur' of the 'Illuminati' between the political Zionists and the leaders of Islamic World...  ""Morals and Dogma"" ~ Albert Pike 1871","zionist","scraped_tweets_zionist_45092.json","The Third World War must be fomented by taking advantage of the differences caused by the 'agentur' of the 'Illuminati' between the political <mask> and the leaders of Islamic World...  ""Morals and Dogma"" ~ Albert Pike 1871",-10.2434612638154,-11.5313895754289,-6.62412312731736,-6.86429986192502,-0.240176734607653
"70",70,70,77,157,2023-10-10,"Numbers don’t lie,

But Zionist do!

If you think Palestinians are the “aggressors”

The problem is you.

Take a look at the statistics and how Israel has literally genocide Palestinians for the past 75 years!","zionist","scraped_tweets_zionist_45092.json","Numbers don’t lie,

But <mask> do!

If you think Palestinians are the “aggressors”

The problem is you.

Take a look at the statistics and how Israel has literally genocide Palestinians for the past 75 years!",-11.2599941362334,-9.70534875797398,-4.79808230986244,-7.88083273434302,-3.08275042448057
"71",71,71,78,159,2023-10-10,"Okay, but where was this energy from the UN the past five decades or so that the Zionists harassed and killed Palestinians?","zionist","scraped_tweets_zionist_45092.json","Okay, but where was this energy from the UN the past five decades or so that the <mask> harassed and killed Palestinians?",-6.58041737113103,-3.15375057875262,1.75351586935892,-3.20125596924065,-4.95477183859956
"72",72,72,80,163,2023-10-10,"Genuinely entertained by people who are pretending that Zionist apologism is a minority opinion and therefore are scared to come out in support of colonizers","zionist","scraped_tweets_zionist_45092.json","Genuinely entertained by people who are pretending that <mask> apologism is a minority opinion and therefore are scared to come out in support of colonizers",-5.73916482179817,-7.49465592603924,-2.5873894779277,-2.36000341990779,0.227386058019917
"73",73,73,81,164,2023-10-10,"How many people out there understand that even if everyone in Gaza suddenly became a Zionist Israel still wouldn’t let them go home?","zionist","scraped_tweets_zionist_45092.json","How many people out there understand that even if everyone in Gaza suddenly became a <mask> Israel still wouldn’t let them go home?",-3.81927428255514,-8.86174550957362,-3.95447906146208,-0.440112880664756,3.51436618079733
"74",74,74,82,166,2023-10-10,": This is about to get even more interesting! Egypt is not here for Zionist Israel's bullshyt! Hopefully, Egypt, other countries in northern & eastern Africa, & neighboring countries in the Middle East will [also] come to Palestine's aid. Let's see how this develops...","zionist","scraped_tweets_zionist_45092.json",": This is about to get even more interesting! Egypt is not here for <mask> Israel's bullshyt! Hopefully, Egypt, other countries in northern & eastern Africa, & neighboring countries in the Middle East will [also] come to Palestine's aid. Let's see how this develops...",-11.2267730611858,-9.74037029978224,-4.8331038516707,-7.84761165929542,-3.01450780762471
"75",75,75,83,171,2023-10-10,"The so called flag bearers of #HumanRights have now turned a blind eye towards the innocent souls of #Palestine.

The Zionist regime has destroyed the homes & killed the families kf these little kids.

#Hamas #Ghaza #PalestineUnderAttack #Palestine #SupportGaza  #FreePalestine…","zionist","scraped_tweets_zionist_45092.json","The so called flag bearers of #HumanRights have now turned a blind eye towards the innocent souls of #Palestine.

The <mask> regime has destroyed the homes & killed the families kf these little kids.

#Hamas #Ghaza #PalestineUnderAttack #Palestine #SupportGaza  #FreePalestine…",-6.28250235758472,-1.8946964784672,3.01256996964434,-2.90334095569434,-5.91591092533867
"76",76,76,84,172,2023-10-10,"In theory, 
CommunityNotes
 should have been used to note that all these fake images and stories were not confirmed by independent sources.

How is 
elonmusk
 going to ensure objectivity on X if Zionists are allowed to bully through their hoax?

#israelHOAX #FreePalastine","zionist","scraped_tweets_zionist_45092.json","In theory, 
CommunityNotes
 should have been used to note that all these fake images and stories were not confirmed by independent sources.

How is 
elonmusk
 going to ensure objectivity on X if <mask> are allowed to bully through their hoax?

#israelHOAX #FreePalastine",-4.18499799160875,-4.55773003342877,0.349536414682767,-0.805836589718366,-1.15537300440113
"77",77,77,85,177,2023-10-10,"Pro-Palestine protestors are being treated as being akin to terrorists, meanwhile Zionist activists are literally in the streets calling for genocide — and are being praised.","zionist","scraped_tweets_zionist_45092.json","Pro-Palestine protestors are being treated as being akin to terrorists, meanwhile <mask> activists are literally in the streets calling for genocide — and are being praised.",-2.9635123104195,-3.85242313366763,1.05484331444391,0.415649091470884,-0.639194222973023
"78",78,78,86,178,2023-10-10,"At a Pro-Israel protest in New York City, Zionist activists spoke with me and explicitly called for Arab/ Palestinian genocide. 

Full:","zionist","scraped_tweets_zionist_45092.json","At a Pro-Israel protest in New York City, <mask> activists spoke with me and explicitly called for Arab/ Palestinian genocide. 

Full:",-1.75710134702492,-2.97845897305604,1.9288074750555,1.62206005486546,-0.306747420190033
"79",79,79,87,181,2023-10-10,"We would personally smother hamas as soon as all the zionists, russians & iranians end their occupation of the levant & bugger off back to where they came from.","zionist","scraped_tweets_zionist_45092.json","We would personally smother hamas as soon as all the <mask>, russians & iranians end their occupation of the levant & bugger off back to where they came from.",-2.43861185398906,-3.15895424849686,1.74831219961468,0.940549547901324,-0.807762651713353
"80",80,80,88,182,2023-10-10,"Look at the reactions. The zionists rejoicing with the mass massacre of Palestinian children. No surprises here!","zionist","scraped_tweets_zionist_45092.json","Look at the reactions. The <mask> rejoicing with the mass massacre of Palestinian children. No surprises here!",-5.83131416974584,-2.78504485013698,2.12222159797456,-2.45215276785546,-4.57437436583001
"81",81,81,89,188,2023-10-10,"lmao girl who complimented my shoes on the first day of school and told me she wanted to be a ""progressive prosecutor"" and i was like uhhhh idk if i want to be friends with you turned out to be a massive fucking zionist, trust your gut girlies","zionist","scraped_tweets_zionist_45092.json","lmao girl who complimented my shoes on the first day of school and told me she wanted to be a ""progressive prosecutor"" and i was like uhhhh idk if i want to be friends with you turned out to be a massive fucking <mask>, trust your gut girlies",-9.230629165021,-14.5139225435056,-9.60665609539406,-5.85146776313062,3.75518833226345
"82",82,82,90,189,2023-10-10,"The bitter truth is that Zionists are controlling various aspects of our world such as the media, social media, governments, multinational companies, and more. This situation lacks democracy, which extends globally and even applies to individuals like you.","zionist","scraped_tweets_zionist_45092.json","The bitter truth is that <mask> are controlling various aspects of our world such as the media, social media, governments, multinational companies, and more. This situation lacks democracy, which extends globally and even applies to individuals like you.",-9.02570122524866,-10.3013501609981,-5.39408371288656,-5.64653982335828,-0.252456110471714
